Code,Course,Section,Session,Credits,Campus,Instructor,Times,Location,Year/Sem.
CHSS233,Creative Productions(CHSS233),UNQ,15w,3,AUA Main Campus,Armine Abrahamyan,THU 3:0PM-5:45PM,,202223/spring
CHSS239,The Age of Enlightenment(CHSS239),0,15w,3,AUA Main Campus,Araks Shahinyan,"TUE 3:00pm-4:20pm, THU 3:00pm-4:20pm",Classroom 113W Paramaz Avedissian Building,202223/spring
CHSS241,Armenian Music(CHSS241),UNQ,15w,3,AUA Main Campus,Artur Avanesov,MON 3:30PM-4:20PM; WED 3:30PM-4:20PM; FRI 3:30PM-4:20PM,,202223/spring
CHSS250,Professional Communication in Armenian(CHSS250)(Prerequisite),UNQ,15w,3,AUA Main Campus,Vahram Danielyan,TUE 1:30PM-2:45PM; THU 1:30PM-2:45PM,,202223/spring
CHSS261,Armenian Literature in Perspective(CHSS261)(Prerequisite),UNQ,15w,3,AUA Main Campus,Siranush Dvoyan,TUE 3:0PM-4:15PM; THU 3:0PM-4:15PM,,202223/spring
CHSS272,Comparative Religion(CHSS272),UNQ,15w,3,AUA Main Campus,Harutyun Harutyunyan,TUE 4:30PM-5:45PM; THU 4:30PM-5:45PM,,202223/spring
CHSS281,Human Development and Personality(CHSS281),UNQ,15w,3,AUA Main Campus,Khachatur Gasparyan,TUE 4:30PM-5:45PM; THU 4:30PM-5:45PM,,202223/spring
CHSS282,Trade(CHSS282),0,15w,3,AUA Main Campus,Gagik Gabrielyan,"TUE 12:00pm-1:20pm, THU 12:00pm-1:20pm",Classroom 208E Paramaz Avedissian Building,202223/spring
CHSS283,Trust(CHSS283),0,15w,3,AUA Main Campus,Fanis Varvoglis,"TUE 1:30pm-2:45pm, THU 1:30pm-2:45pm",Classroom 422M/424M Main Building,202223/spring
CHSS286,Comparative Genocide(CHSS286)(Prerequisite),UNQ,15w,3,AUA Main Campus,Naira Sahakyan,TUE 3:0PM-4:15PM; THU 3:0PM-4:15PM,,202223/spring
CHSS288,Modern Turkey(CHSS288),UNQ,15w,3,AUA Main Campus,Varak Ketsemanian,TUE 3:0PM-4:15PM; THU 3:0PM-4:15PM,,202223/spring
CHSS290,Cultural Geography(CHSS290),UNQ,15w,3,AUA Main Campus,Hrag Papazian,MON 3:30PM-4:20PM; WED 3:30PM-4:20PM; FRI 3:30PM-4:20PM,,202223/spring
CHSS292,Gender and Social Change(CHSS292),UNQ,15w,3,AUA Main Campus,Hourig Attarian,TUE 12:0AM-1:15PM; THU 12:0AM-1:15PM,,202223/spring
CHSS296,Special Topics in Social Sciences(CHSS296),UNQ,15w,3,AUA Main Campus,Hasmik Khalapyan,TBD,,202223/spring
CHSS382,Practicum in Translation(CHSS382),UNQ,15w,3,AUA Main Campus,Shushan Avagyan,"MON 6:30pm-7:45pm, WED 6:30pm-7:45pm",Classroom 114W Paramaz Avedissian Building,202223/spring
CHSS383,Consecutive & Simultaneous Interpreting(CHSS383),UNQ,15w,3,AUA Main Campus,Davit Isajanyan,"TUE 6:30pm-7:45pm, THU 6:30pm-7:45pm",Manoogian Hall 106E Paramaz Avedissian Building,202223/spring
CS100,Calculus 1(CS100),A,15w,3,AUA Main Campus,Smbat Aghekyan,MON 9:30AM-10:20AM; WED 9:30AM-10:20AM; FRI 9:30AM-10:20AM,,202223/spring
CS100,Calculus 1(CS100),B,15w,3,AUA Main Campus,Anush Vardanyan,MON 10:30AM-11:20AM; WED 10:30AM-11:20AM; FRI 10:30AM-11:20AM,,202223/spring
CS101,Calculus 2(CS101)(Prerequisite),A,15w,3,AUA Main Campus,Karen Navasardyan,MON 8:30AM-9:20AM; WED 8:30AM-9:20AM; FRI 8:30AM-9:20AM,,202223/spring
CS101,Calculus 2(CS101)(Prerequisite),B,15w,3,AUA Main Campus,Hayk Nersisyan,MON 9:30AM-10:20AM; WED 9:30AM-10:20AM; FRI 9:30AM-10:20AM,,202223/spring
CS101,Calculus 2(CS101)(Prerequisite),C,15w,3,AUA Main Campus,Arpi Stepanyan,MON 10:30AM-11:20AM; WED 10:30AM-11:20AM; FRI 10:30AM-11:20AM,,202223/spring
CS101,Calculus 2(CS101)(Prerequisite),D,15w,3,AUA Main Campus,Nune Gevorgyan,MON 11:30AM-12:20AM; WED 11:30AM-12:20AM; FRI 11:30AM-12:20AM,,202223/spring
CS103,Real Analysis(CS103)(Prerequisite),A,15w,3,AUA Main Campus,Artur Sahakyan,MON 8:30AM-9:20AM; WED 8:30AM-9:20AM; FRI 8:30AM-9:20AM,,202223/spring
CS103,Real Analysis(CS103)(Prerequisite),B,15w,3,AUA Main Campus,Gegham Gevorgyan,MON 9:30AM-10:20AM; WED 9:30AM-10:20AM; FRI 9:30AM-10:20AM,,202223/spring
CS103,Real Analysis(CS103)(Prerequisite),C,15w,3,AUA Main Campus,Karen Navasardyan,MON 10:30AM-11:20AM; WED 10:30AM-11:20AM; FRI 10:30AM-11:20AM,,202223/spring
CS104,Linear Algebra(CS104),A,15w,3,AUA Main Campus,Vahagn Mikayelyan,TUE 9:0AM-10:20AM; THU 9:0AM-10:20AM,,202223/spring
CS104,Linear Algebra(CS104),B,15w,3,AUA Main Campus,Vahagn Mikayelyan,TUE 9:0AM-10:20AM; THU 9:0AM-10:20AM,,202223/spring
CS104,Linear Algebra(CS104),C,15w,3,AUA Main Campus,Gayane Ghazaryan,TUE 10:30AM-12:0AM; THU 10:30AM-12:0AM,,202223/spring
CS104,Linear Algebra(CS104),D,15w,3,AUA Main Campus,Shoghakat Stepanyan,"MON 9:30am-10:20am, WED 9:30am-10:20am, FRI 9:30am-10:20am",Classroom 114W Paramaz Avedissian Building,202223/spring
CS104,Linear Algebra(CS104),E,5w,3,AUA Main Campus,Gayane Ghazaryan,TBD,,202223/spring
CS105,Ordinary Differential Equations(CS105)(Prerequisite),UNQ,15w,3,AUA Main Campus,Gayane Ghazaryan,MON 9:30AM-10:20AM; WED 9:30AM-10:20AM; FRI 9:30AM-10:20AM,,202223/spring
CS107,Probability(CS107)(Prerequisite),A,15w,3,AUA Main Campus,Michael Poghosyan,MON 9:30AM-10:20AM; WED 9:30AM-10:20AM; FRI 9:30AM-10:20AM,,202223/spring
CS107,Probability(CS107)(Prerequisite),B,15w,3,AUA Main Campus,Michael Poghosyan,MON 9:30AM-10:20AM; WED 9:30AM-10:20AM; FRI 9:30AM-10:20AM,,202223/spring
CS107,Probability(CS107)(Prerequisite),C,15w,3,AUA Main Campus,Mher Martirosyan,MON 11:30AM-12:20AM; WED 11:30AM-12:20AM; FRI 11:30AM-12:20AM,,202223/spring
CS108,Statistics(CS108)(Prerequisite),A,15w,3,AUA Main Campus,Lilit Avetisyan,MON 9:30AM-10:20AM; WED 9:30AM-10:20AM; FRI 9:30AM-10:20AM,,202223/spring
CS108,Statistics(CS108)(Prerequisite),B,15w,3,AUA Main Campus,Lilit Avetisyan,MON 10:30AM-11:20AM; WED 10:30AM-11:20AM; FRI 10:30AM-11:20AM,,202223/spring
CS108,Statistics(CS108)(Prerequisite),C,15w,3,AUA Main Campus,Vahe Movsisyan,TBD,,202223/spring
CS120,Introduction to Object-Oriented Programming(CS120)(Prerequisite),A,15w,3,AUA Main Campus,Zaruhi Shahnazaryan,TUE 9:0AM-10:20AM; THU 9:0AM-10:20AM,,202223/spring
CS120,Introduction to Object-Oriented Programming(CS120)(Prerequisite),B,15w,3,AUA Main Campus,Monika Stepanyan,TUE 10:30AM-11:50AM; THU 10:30AM-11:50AM,,202223/spring
CS120,Introduction to Object-Oriented Programming(CS120)(Prerequisite),C,15w,3,AUA Main Campus,Varduhi Yeghiazaryan,TUE 10:30AM-11:50AM; THU 10:30AM-11:50AM,,202223/spring
CS120,Introduction to Object-Oriented Programming(CS120)(Prerequisite),D,15w,3,AUA Main Campus,Monika Stepanyan,TUE 12:0AM-1:20PM; THU 12:0AM-1:20PM,,202223/spring
CS121,Data Structures(CS121)(Prerequisite),A,15w,3,AUA Main Campus,Monika Stepanyan,"TUE 9:00am-10:15am, THU 9:00am-10:15am",Classroom 313W Paramaz Avedissian Building,202223/spring
CS130,Computer Organization(CS130)(Prerequisite),UNQ,15w,3,AUA Main Campus,Alik Sargsyan,"TUE 9:00am-10:30am, THU 9:00am-10:30am",Classroom 215E Paramaz Avedissian Building,202223/spring
CS140,Mechanics(CS140)(Prerequisite),A,15w,3,AUA Main Campus,Suren Khachatryan,TUE 9:0AM-10:20AM; THU 9:0AM-10:20AM,,202223/spring
CS140,Mechanics(CS140)(Prerequisite),B,15w,3,AUA Main Campus,Suren Khachatryan,TUE 9:0AM-10:20AM; THU 9:0AM-10:20AM,,202223/spring
CS211,Introduction to Algorithms(CS211)(Prerequisite),A,15w,3,AUA Main Campus,Irina Tirosyan,TUE 9:0AM-10:20AM; THU 9:0AM-10:20AM,,202223/spring
CS211,Introduction to Algorithms(CS211)(Prerequisite),C,15w,3,AUA Main Campus,Armen Kostanyan,TUE 10:30AM-11:50AM; THU 10:30AM-11:50AM,,202223/spring
CS213,Optimization(CS213)(Prerequisite),A,15w,3,AUA Main Campus,Lusine Poghosyan,MON 8:30AM-9:20AM; WED 8:30AM-9:20AM; FRI 8:30AM-9:20AM,,202223/spring
CS213,Optimization(CS213)(Prerequisite),B,15w,3,AUA Main Campus,Lusine Poghosyan,MON 9:30AM-10:20AM; WED 9:30AM-10:20AM; FRI 9:30AM-10:20AM,,202223/spring
CS218,Game Development(CS218)(Prerequisite),0,15w,3,AUA Main Campus,Aram Serobyan,"MON 10:30am-11:20am, WED 10:30am-11:20am, FRI 10:30am-11:20am",Classroom 614M Main Building,202223/spring
CS219,Mobile Application Developement(CS219)(Prerequisite),0,15w,3,AUA Main Campus,Hayk Melkonyan,"TUE 9:00am-10:20am, THU 9:00am-10:20am",Classroom 407E Paramaz Avedissian Building,202223/spring
CS230,Software Testing Fundamentals(CS230)(Prerequisite),UNQ,15w,3,AUA Main Campus,Artur Mkrtchyan,TUE 10:30AM-11:50AM; THU 10:30AM-11:50AM,,202223/spring
CS231,Quantum Computing(CS231)(Prerequisite),0,15w,3,AUA Main Campus,Suren Khachatryan,"MON 11:30am-12:15pm, WED 11:30am-12:15pm, FRI 11:30am-12:15pm",Classroom 207E Paramaz Avedissian Building,202223/spring
CS232,Cybersecurity(CS232)(Prerequisite),UNQ,15w,3,AUA Main Campus,Vaagn Toukharian,TUE 12:0AM-1:20PM; THU 12:0AM-1:20PM,,202223/spring
CS251,Machine Learning(CS251)(Prerequisite),A,15w,3,AUA Main Campus,Arnak Poghosyan,MON 9:30AM-10:20AM; WED 9:30AM-10:20AM; FRI 9:30AM-10:20AM,,202223/spring
CS251,Machine Learning(CS251)(Prerequisite),C,15w,3,AUA Main Campus,Khoren Petrosyan,TUE 9:0AM-10:20AM; THU 9:0AM-10:20AM,,202223/spring
CS251,Machine Learning(CS251)(Prerequisite),D,15w,3,AUA Main Campus,Elen Vardanyan,TUE 10:30AM-11:50AM; THU 10:30AM-11:50AM,,202223/spring
CS296,Capstone(CS296),A,15w,3,AUA Main Campus,Hayk Nersisyan,TBD,,202223/spring
CS296,Capstone(CS296),B,15w,3,AUA Main Campus,Hayk Nersisyan,TBD,,202223/spring
CS296,Capstone(CS296),C,15w,3,AUA Main Campus,Hayk Nersisyan,TBD,,202223/spring
CS296,Capstone(CS296),D,15w,3,AUA Main Campus,Hayk Nersisyan,TBD,,202223/spring
CS313,Advanced Topics in Algorithms(CS313),UNQ,15w,3,AUA Main Campus,Armen Kostanyan,"TUE 9:00am-10:15am, THU 9:00am-10:15am",Classroom 307E Paramaz Avedissian Building,202223/spring
CS326,Database Systems(CS326),0,15w,3,AUA Main Campus,Dalita Artin Avanesian,"TUE 10:30am-11:50am, THU 10:30am-11:50am",Classroom 214W Paramaz Avedissian Building,202223/spring
CS326,Database Systems(CS326),A,15w,3,AUA Main Campus,Vahe Momjyan,THU 9:00am-10:20am,Classroom 214W Paramaz Avedissian Building,202223/spring
CS331,Operating Systems(CS331),A,15w,3,AUA Main Campus,Albert Minasyan,"MON 8:30am-9:20am, WED 8:30am-9:20am, FRI 8:30am-9:20am",Classroom 307E Paramaz Avedissian Building,202223/spring
CS337,Cybersecurity(CS337),UNQ,15w,3,AUA Main Campus,Vaagn Toukharian,"TUE 12:00pm-1:20pm, THU 12:00pm-1:20pm",To Be Determined To Be Determined,202223/spring
CS339,Quantum Computing(CS339),0,15w,3,AUA Main Campus,Suren Khachatryan,"MON 11:30am-12:15pm, WED 11:30am-12:15pm, FRI 11:30am-12:15pm",Classroom 207E Paramaz Avedissian Building,202223/spring
CS340,Machine Learning(CS340),B,15w,3,AUA Main Campus,Elen Vardanyan,"MON 10:30am-11:20am, WED 10:30am-11:20am, FRI 10:30am-11:20am",Classroom 408E Paramaz Avedissian Building,202223/spring
CS343,Data Visualization(CS343),0,15w,3,AUA Main Campus,Gevorg Atanesyan,"MON 12:30pm-1:20pm, WED 12:30pm-1:20pm, FRI 12:30pm-1:20pm",Classroom 314W Paramaz Avedissian Building,202223/spring
CS390,Capstone Practicum(CS390)(Prerequisite),UNQ,15w,3,AUA Main Campus,Aram Hajian,TBD,,202223/spring
CS392,Special Topics in Computer Science(CS392),M,15w,3,AUA Main Campus,Rafayel Petrosyan,TBD,,202223/spring
CS392,Special Topics in Computer Science(CS392),Syst.Design,15w,3,AUA Main Campus,Arpi Grigoryan,"TUE 1:30pm-2:45pm, THU 1:30pm-2:45pm",Classroom 426M Main Building,202223/spring
CS392CC,Special Topics in Computer Science: Cloud Computing(CS392CC),0,15w,3,AUA Main Campus,Vahe Momjyan,"MON 9:30am-10:20am, WED 9:30am-10:20am, FRI 9:30am-10:20am",Classroom 614M Main Building,202223/spring
CS396,Capstone-Thesis Writing(CS396)(Prerequisite),UNQ,15w,3,AUA Main Campus,Aram Hajian,TBD,,202223/spring
CSE111,The Scientific Method and Critical Thinking(CSE111),A,15w,3,AUA Main Campus,David B Davidian,MON 11:30AM-12:20AM; WED 11:30AM-12:20AM; FRI 11:30AM-12:20AM,,202223/spring
CSE111,The Scientific Method and Critical Thinking(CSE111),B,15w,3,AUA Main Campus,David B Davidian,MON 3:30PM-4:20PM; WED 3:30PM-4:20PM; FRI 3:30PM-4:20PM,,202223/spring
CSE131,Industrial Technologies(CSE131),UNQ,15w,3,AUA Main Campus,Artak Hambaryan,MON 12:30AM-1:20PM; WED 12:30AM-1:20PM; FRI 12:30AM-1:20PM,,202223/spring
CSE141,Understanding Data(CSE141),UNQ,15w,3,AUA Main Campus,Parandzem Sargsyan,TUE 10:30AM-11:50AM; THU 10:30AM-11:50AM,,202223/spring
CSE145,Geographic Information Systems(CSE145),UNQ,15w,3,AUA Main Campus,Aghavni Harutyunyan,MON 2:30PM-3:20PM; WED 2:30PM-3:20PM; FRI 2:30PM-3:20PM,,202223/spring
CSE220,Tomorrow's Technologies(CSE220),UNQ,15w,3,AUA Main Campus,Mihran Gurunian,TUE 9:0AM-10:15AM; THU 9:0AM-10:15AM,,202223/spring
CSE241,Data Mining(CSE241),0,15w,3,AUA Main Campus,Gurgen Hovakimyan,"MON 9:30am-10:20am, WED 9:30am-10:20am, FRI 9:30am-10:20am",Computer Lab 003M Main Building,202223/spring
CSE263,Human Physiology(CSE263),UNQ,15w,3,AUA Main Campus,Gregory Chahrozian,"TUE 3:00pm-4:20pm, THU 3:00pm-4:20pm",Classroom 413W Paramaz Avedissian Building,202223/spring
CSE264,The Human Brain(CSE264),UNQ,15w,3,AUA Main Campus,Rubina Danilova,TUE 12:0AM-1:15PM; THU 12:0AM-1:15PM,,202223/spring
CSE281,Design Thinking(CSE281),UNQ,15w,3,AUA Main Campus,Vicken Derderian,TUE 3:0PM-5:50PM,,202223/spring
CSE285,How Things Work(CSE285),UNQ,15w,3,AUA Main Campus,David B Davidian,MON 1:30PM-2:20PM; WED 1:30PM-2:20PM; FRI 1:30PM-2:20PM,,202223/spring
CSE290,Start-up Culture(CSE290),UNQ,15w,3,AUA Main Campus,Nejdeh Hovanessian,TUE 3:0PM-4:15PM; THU 3:0PM-4:15PM,,202223/spring
DS115,Data Structures/Algorithms in Data Science(DS115)(Prerequisite),0,15w,4,AUA Main Campus,Zaruhi Shahnazaryan,"MON 9:00am-10:15am, WED 9:00am-10:15am, FRI 9:00am-10:15am",Classroom 207E Paramaz Avedissian Building,202223/spring
DS116,Data Visualization(DS116)(Prerequisite),0,15w,3,AUA Main Campus,Gevorg Atanesyan,TBD,,202223/spring
DS120,Programming for Data Science(DS120)(Prerequisite),A,15w,3,AUA Main Campus,Liana Harutyunyan,TUE 9:0AM-10:20AM; THU 9:0AM-10:20AM,,202223/spring
DS120,Programming for Data Science(DS120)(Prerequisite),B,15w,3,AUA Main Campus,Liana Harutyunyan,TUE 10:30AM-11:50AM; THU 10:30AM-11:50AM,,202223/spring
DS150,Physics and Chemistry in Life Science(DS150),A,15w,3,AUA Main Campus,Hamlet Khachatryan,MON 10:30AM-11:20AM; WED 10:30AM-11:20AM; FRI 10:30AM-11:20AM,,202223/spring
DS150,Physics and Chemistry in Life Science(DS150),B,15w,3,AUA Main Campus,Levon Sargsyan,MON 11:30AM-12:20AM; WED 11:30AM-12:20AM; FRI 11:30AM-12:20AM,,202223/spring
DS205,Database Systems(DS205)(Prerequisite),A,15w,3,AUA Main Campus,Vahe Momjyan,TUE 9:0AM-10:20AM; THU 9:0AM-10:15AM,,202223/spring
DS205,Database Systems(DS205)(Prerequisite),B,15w,3,AUA Main Campus,Dalita Artin Avanesian,TUE 10:30AM-11:50AM; THU 10:30AM-11:50AM,,202223/spring
DS206,Business Intelligence(DS206)(Prerequisite),UNQ,15w,3,AUA Main Campus,Arman Asryan,MON 9:30AM-10:20AM; WED 9:30AM-10:20AM; FRI 9:30AM-10:20AM,,202223/spring
DS207,Time Series Forecasting(DS207)(Prerequisite),UNQ,15w,3,AUA Main Campus,Aram Butavyan,TUE 10:30AM-11:50AM; THU 10:30AM-11:50AM,,202223/spring
DS211,Introduction to Bioinformatics(DS211),UNQ,15w,3,AUA Main Campus,Sajjad Gharaghani Sarkar,TBD,,202223/spring
DS213,Computational Biology(DS213)(Prerequisite),UNQ,15w,3,AUA Main Campus,Sajjad Gharaghani Sarkar,TUE 9:0AM-10:20AM; THU 9:0AM-10:20AM,,202223/spring
DS223,Marketing Analytics(DS223)(Prerequisite),0,15w,3,AUA Main Campus,Karen Hovhannisyan,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 208E Paramaz Avedissian Building,202223/spring
DS225,Applications of Machine Learning in Science(DS225)(Prerequisite),UNQ,15w,3,AUA Main Campus,Rafayel Petrosyan,THU 12:00pm-1:20pm,Classroom 614M Main Building,202223/spring
DS226,Bayesian Statistics(DS226)(Prerequisite),0,15w,3,AUA Main Campus,Victor Ohanyan,"MON 10:30am-11:20am, WED 10:30am-11:20am, FRI 10:30am-11:20am",Classroom 216M Main Building,202223/spring
MLOps,Machine Learning Operations (MLOps)(DS229)(Prerequisite),0,15w,3,AUA Main Campus,Davit Martirosyan,TBD,,202223/spring
DS299,Capstone(DS299),UNQ,15w,3,AUA Main Campus,Habet Madoyan,TBD,,202223/spring
EC103,Introduction to Language and Culture(EC103),A,15w,3,AUA Main Campus,Syuzanna Torosyan,TBD,,202223/spring
EC103,Introduction to Language and Culture(EC103),B,15w,3,AUA Main Campus,Rozita Aghamalyan,TBD,,202223/spring
EC103,Introduction to Language and Culture(EC103),C,15w,3,AUA Main Campus,Rafik Santrosyan,TBD,,202223/spring
EC120,American Literature I(EC120),A,15w,3,AUA Main Campus,Mica Hilson,TBD,,202223/spring
EC120,American Literature I(EC120),C,15w,3,AUA Main Campus,Elitza Kotzeva,TBD,,202223/spring
EC141,Persuasive Writing(EC141)(Prerequisite),A,15w,3,AUA Main Campus,Amy Christmas,TBD,,202223/spring
EC141,Persuasive Writing(EC141)(Prerequisite),B,15w,3,AUA Main Campus,Liliana Edilyan,TBD,,202223/spring
EC141,Persuasive Writing(EC141)(Prerequisite),C,15w,3,AUA Main Campus,Liliana Edilyan,TBD,,202223/spring
EC141,Persuasive Writing(EC141)(Prerequisite),D,15w,3,AUA Main Campus,Viken Berberian,TBD,,202223/spring
EC200,Introduction to Discourse Analysis(EC200)(Prerequisite),A,15w,3,AUA Main Campus,Syuzanna Torosyan,TBD,,202223/spring
EC200,Introduction to Discourse Analysis(EC200)(Prerequisite),B,15w,3,AUA Main Campus,Rozita Aghamalyan,TBD,,202223/spring
EC200,Introduction to Discourse Analysis(EC200)(Prerequisite),C,15w,3,AUA Main Campus,Davit Isajanyan,TBD,,202223/spring
EC225,Short Fiction(EC225)(Prerequisite),0,15w,3,AUA Main Campus,Mica Hilson,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 307E Paramaz Avedissian Building,202223/spring
EC226,"Speculative Fiction: Science Fiction, Fantasy and the Fantastic(EC226)(Prerequisite)",0,15w,3,AUA Main Campus,Amy Christmas,"MON 1:30pm-2:20pm, WED 1:30pm-2:20pm, FRI 1:30pm-2:20pm",Classroom 315E Paramaz Avedissian Building,202223/spring
EC229,Graphic Novel(EC229)(Prerequisite),UNQ,15w,3,AUA Main Campus,Viken Berberian,TBD,,202223/spring
EC231,Public Speaking(EC231)(Prerequisite),UNQ,15w,3,AUA Main Campus,Christian Garbis Adanalian,TBD,,202223/spring
EC233,Professional Communication(EC233)(Prerequisite),UNQ,15w,3,AUA Main Campus,Syuzanna Torosyan,TBD,,202223/spring
EC234,Advertising(EC234),0,15w,3,AUA Main Campus,Emma Sargsyan,"TUE 4:30pm-5:45pm, THU 4:30pm-5:45pm",Classroom 313W Paramaz Avedissian Building,202223/spring
EC238,Media & Society(EC238)(Prerequisite),A,15w,3,AUA Main Campus,Maria Titizian,TBD,,202223/spring
EC238,Media & Society(EC238)(Prerequisite),B,15w,3,AUA Main Campus,Maria Titizian,TBD,,202223/spring
EC238,Media & Society(EC238)(Prerequisite),C,15w,3,AUA Main Campus,Michael Smith,TBD,,202223/spring
EC241,Scriptwriting(EC241),UNQ,15w,3,AUA Main Campus,Christian Garbis Adanalian,TBD,,202223/spring
EC242,Writing for Industry(EC242)(Prerequisite),UNQ,15w,3,AUA Main Campus,Christian Garbis Adanalian,TBD,,202223/spring
EC243,Creative Non-Fiction(EC243)(Prerequisite),UNQ,15w,3,AUA Main Campus,Viken Berberian,TBD,,202223/spring
EC244,Writing for Media(EC244)(Prerequisite),UNQ,15w,3,AUA Main Campus,Maria Titizian,TBD,,202223/spring
EC260,Negotiation(EC260),UNQ,15w,3,AUA Main Campus,Adelaida Baghdasaryan,TBD,,202223/spring
EC262,Film and Video Editing(EC262),UNQ,15w,3,AUA Main Campus,Garine Torossian,TBD,,202223/spring
EC264,Public Relations Campaigns(EC264),UNQ,15w,3,AUA Main Campus,Tatevik Avetisyan,TBD,,202223/spring
EC265,The Language of Film(EC265),UNQ,15w,3,AUA Main Campus,Michael Smith,TBD,,202223/spring
EC269,Visual Communication(EC269)(Prerequisite),A,15w,3,AUA Main Campus,Ruben Malayan,TBD,,202223/spring
EC269,Visual Communication(EC269)(Prerequisite),B,15w,3,AUA Main Campus,Ruben Malayan,TBD,,202223/spring
EC295,Special Topics(EC295)(Prerequisite),B,15w,3,AUA Main Campus,Amy Christmas,TBD,,202223/spring
EC299,Capstone(EC299)(Prerequisite),A,15w,3,AUA Main Campus,Mica Hilson,TBD,,202223/spring
EC299,Capstone(EC299)(Prerequisite),B,15w,3,AUA Main Campus,Elitza Kotzeva,TBD,,202223/spring
EC299,Capstone(EC299)(Prerequisite),C,15w,3,AUA Main Campus,Rafik Santrosyan,TBD,,202223/spring
EC299,Capstone(EC299)(Prerequisite),D,15w,3,AUA Main Campus,Hourig Attarian,TBD,,202223/spring
EC299,Capstone(EC299)(Prerequisite),E,15w,3,AUA Main Campus,Michael Smith,TBD,,202223/spring
ECM319,Special Topics in Leadership(ECM319),UNQ,15w,3,AUA Main Campus,Karen Sarkavagyan,TBD,,202223/spring
ECM350,Project and Product Management(ECM350),UNQ,15w,3,AUA Main Campus,Karen Sarkavagyan,TBD,,202223/spring
ECON101,Introduction to Economics(ECON101),A,15w,3,AUA Main Campus,Robert Der-Mesrobian,MON 2:30PM-3:20PM; WED 2:30PM-3:20PM; FRI 2:30PM-3:20PM,,202223/spring
ECON101,Introduction to Economics(ECON101),B,15w,3,AUA Main Campus,Hayk Kamalyan,TUE 12:0AM-1:15PM; THU 12:0AM-1:15PM,,202223/spring
ECON121,Principles of Microeconomics(ECON121),A,15w,3,AUA Main Campus,Vardan Baghdasaryan,MON 9:30AM-10:20AM; WED 9:30AM-10:20AM; FRI 9:30AM-10:20AM,,202223/spring
ECON121,Principles of Microeconomics(ECON121),B,15w,3,AUA Main Campus,Sevag Agop,MON 11:30AM-12:20AM; WED 11:30AM-12:20AM; FRI 11:30AM-12:20AM,,202223/spring
ECON121,Principles of Microeconomics(ECON121),C,15w,3,AUA Main Campus,Sevag Agop,MON 11:30AM-12:20AM; WED 11:30AM-12:20AM; FRI 11:30AM-12:20AM,,202223/spring
ECON121,Principles of Microeconomics(ECON121),D,15w,3,AUA Main Campus,Sevak Alaverdyan,MON 9:30AM-10:20AM; WED 9:30AM-10:20AM; FRI 9:30AM-10:20AM,,202223/spring
ECON222,Intermediate Macroeconomics(ECON222)(Prerequisite),UNQ,15w,3,AUA Main Campus,Gayane Barseghyan,MON 12:30AM-1:20PM; WED 12:30AM-1:20PM; FRI 12:30AM-1:20PM,,202223/spring
ECON224,Introduction to Econometrics(ECON224)(Prerequisite),A,15w,3,AUA Main Campus,Narek Ohanyan,TUE 12:0AM-1:15PM; THU 12:0AM-1:15PM,,202223/spring
ECON224,Introduction to Econometrics(ECON224)(Prerequisite),B,15w,3,AUA Main Campus,Narek Ohanyan,TUE 1:30PM-2:45PM; THU 1:30PM-2:45PM,,202223/spring
ECON225,International Economics(ECON225),UNQ,15w,3,AUA Main Campus,Wonkyu Shin,TUE 4:30PM-7:15PM,,202223/spring
ECON228,Economics of Development(ECON228)(Prerequisite),UNQ,15w,3,AUA Main Campus,Gurgen Aslanyan,TUE 12:0AM-1:15PM; THU 12:0AM-1:15PM,,202223/spring
ECON312,Time Series Analysis(ECON312),UNQ,15w,1,AUA Main Campus,Narek Ohanyan,THU 4:00pm-6:45pm,To Be Determined To Be Determined,202223/spring
ECON313,Advanced Time Series(ECON313),0,15w,1,AUA Main Campus,Sevag Agop,TUE 4:00pm-6:45pm,To Be Determined To Be Determined,202223/spring
ECON314,Panel Data Analysis(ECON314),0,,1,AUA Main Campus,Sevak Alaverdyan,TBD,,202223/spring
ECON317,Data Scraping(ECON317),UNQ,15w,1,AUA Main Campus,Vahe Movsisyan,MON 4:00pm-6:45pm,To Be Determined To Be Determined,202223/spring
ECON318,Advanced Econometrics I(ECON318),UNQ,15w,1,AUA Main Campus,Sevak Alaverdyan,WED 4:00pm-6:45pm,To Be Determined To Be Determined,202223/spring
ECON319,Data Analytics(ECON319),UNQ,15w,1,AUA Main Campus,David Rosenfeld,THU 4:00pm-6:45pm,To Be Determined To Be Determined,202223/spring
ECON331,Monetary Theory and Policy(ECON331)(Prerequisite),UNQ,15w,2,AUA Main Campus,Douglas Laxton,TUE 4:00pm-6:45pm,To Be Determined To Be Determined,202223/spring
ECON332,Macroprudential Policy and Regulation(ECON332),UNQ,15w,1,AUA Main Campus,Hayk Sargsyan CBE,,,202223/spring
ECON334,Empirical Macroeconomics(ECON334),UNQ,15w,1,AUA Main Campus,Hayk Kamalyan,WED 4:00pm-6:45pm,To Be Determined To Be Determined,202223/spring
ECON342,Labor Economics(ECON342),UNQ,15w,1,AUA Main Campus,Vardan Baghdasaryan,MON 4:00pm-6:45pm,To Be Determined To Be Determined,202223/spring
